doc_id,surface,start_pos,end_pos,type,identifier,source,valid
document_141226.html,partiti,208,215,ORG,Q7278,AMD,no
document_141229.html,Ministre,166,174,PER,Q1884962,AMD,no
document_141231.html,Ministero,135,144,ORG,,NER,no
document_141232.html,Atlantico,114,123,LOC,Q97,AMD,no
document_141234.html,Governo,53,60,ORG,,NER,no
document_141234.html,Popolo italiano,67,82,ORG,,NER,no
document_141235.html,Sezione,363,370,ORG,Q3866579,AMD,no
document_141235.html,città,57,62,LOC,Q3519,AMD,no
document_141237.html,Aldo Moro,29,38,PER,Q171834,AMD,no
document_141237.html,Foggia,51,57,LOC,Q13464,AMD,no
document_141237.html,Ministro,3,11,PER,NIL,AMD,no
document_141241.html,Aldo Moro,256,265,PER,Q171834,AMD,no
document_141241.html,Bo,359,361,PER,Q3765297,AMD,no
document_141241.html,ministro,224,232,PER,Q2514,AMD,no
document_141241.html,ministro,377,385,PER,Q2514,AMD,no
document_141242.html,Moro,43,47,PER,Q171834,AMD,no
document_141242.html,commissione,200,211,ORG,Q3684787,AMD,no
document_141242.html,governo italiano,4,20,ORG,,NER,no
document_141243.html,Moro,32,36,PER,Q171834,AMD,no
document_141243.html,governo italiano,81,97,ORG,,NER,no
document_141244.html,Aldo Moro,67,76,PER,Q171834,AMD,no
document_141244.html,Moro,591,595,PER,Q171834,AMD,no
document_141244.html,ministro,35,43,PER,Q2514,AMD,no
document_141250.html,Signori,65,72,PER,,NER,no
document_141251.html,Palazzo Vecchio[1,42,59,LOC,,NER,no
document_141252.html,Moro,6,10,PER,Q171834,AMD,no
document_141252.html,Moro,304,308,PER,Q171834,AMD,no
document_141253.html,Aldo Moro,6,15,PER,Q171834,AMD,no
document_141253.html,Parlamento,104,114,ORG,,NER,no
document_141254.html,continente,201,211,LOC,Q15,AMD,no
document_141254.html,Governo italiano,52,68,ORG,,NER,no
document_141257.html,Moro,391,395,PER,Q171834,AMD,no
document_141257.html,palazzo Kirchberg,29,46,LOC,,NER,no
document_141257.html,Governo,324,331,ORG,,NER,no
document_141260.html,Aldo Moro,193,202,PER,Q171834,AMD,no
document_141260.html,S. Paolo,349,357,PER,Q9200,AMD,no
document_141260.html,d.c.,281,285,ORG,Q815348,AMD,no
document_141260.html,S. Giuseppe,310,321,LOC,,NER,no
document_141260.html,S. Girolamo,323,334,LOC,,NER,no
document_141260.html,S. Pasquale,336,347,LOC,,NER,no
document_141261.html,Moro,88,92,PER,Q171834,AMD,no
document_141261.html,Moro,282,286,PER,Q171834,AMD,no
document_141261.html,ministro,62,70,PER,Q2514,AMD,no
document_141261.html,Piccinni,120,128,PER,,NER,no
document_141262.html,Moro,6,10,PER,Q171834,AMD,no
document_141262.html,paese,1118,1123,LOC,Q38,AMD,no
document_141263.html,Aldo Moro,53,62,PER,Q171834,AMD,no
document_141263.html,Italia,1023,1029,LOC,Q38,AMD,no
document_141263.html,Ministro,19,27,PER,NIL,AMD,no
document_141263.html,Paese,717,722,LOC,Q38,AMD,no
document_141263.html,partito,204,211,ORG,Q815348,AMD,no
document_141266.html,Moro,164,168,PER,Q171834,AMD,no
document_141266.html,ministro,3,11,PER,Q2514,AMD,no
document_141266.html,ministro,142,150,PER,Q2514,AMD,no
document_141266.html,ministro,178,186,PER,Q2514,AMD,no
document_141270.html,Cancelliere Federale,111,131,PER,Q2496,AMD,no
document_141271.html,Moro,25,29,PER,Q171834,AMD,no
document_141271.html,ministro,3,11,PER,Q2514,AMD,no
document_141271.html,Consiglio ministeriale,178,200,ORG,,NER,no
document_141276.html,Governo maltese,111,126,ORG,,NER,no
document_141276.html,Governo italiano,310,326,ORG,,NER,no
document_141276.html,Governo maltese,542,557,ORG,,NER,no
document_141276.html,Governo italiano,685,701,ORG,,NER,no
document_141277.html,Paese,102,107,LOC,Q38,AMD,no
document_141277.html,Paese,895,900,LOC,Q38,AMD,no
document_141277.html,partiti,1490,1497,ORG,Q7278,AMD,no
document_141277.html,partiti,1708,1715,ORG,Q7278,AMD,no
document_141277.html,Governo,127,134,ORG,,NER,no
document_141277.html,Consiglio Nazionale,1114,1133,ORG,,NER,no
document_141279.html,Consiglio di Sicurezza,296,318,ORG,,NER,no
document_141282.html,Paese,373,378,LOC,Q38,AMD,no
document_141282.html,Governo,553,560,ORG,,NER,no
document_141283.html,Aldo Moro,0,9,PER,Q171834,AMD,no
document_141283.html,Paese,749,754,LOC,Q38,AMD,no
document_141283.html,partiti,83,90,ORG,Q7278,AMD,no
document_141283.html,partiti,170,177,ORG,Q7278,AMD,no
document_141283.html,partiti,425,432,ORG,Q7278,AMD,no
document_141283.html,partiti,547,554,ORG,Q7278,AMD,no
document_141283.html,governo,109,116,ORG,,NER,no
document_141284.html,Presidente,247,257,PER,Q4003497,AMD,no
document_141284.html,Segretario,282,292,PER,Q434786,AMD,no
document_141284.html,Cari Amici,0,10,ORG,,NER,no
document_141293.html,Aldo Moro,6,15,PER,Q171834,AMD,no
document_141294.html,Aldo Moro,73,82,PER,Q171834,AMD,no
document_141294.html,partiti,317,324,ORG,Q7278,AMD,no
document_141296.html,partiti,575,582,ORG,Q7278,AMD,no
document_141299.html,Università,42,52,ORG,Q3918,AMD,no
document_141299.html,Università,358,368,ORG,Q3918,AMD,no
document_141299.html,città,155,160,LOC,Q3519,AMD,no
document_141300.html,Consiglio Nazionale,160,179,ORG,,NER,no
document_141300.html,Congresso,207,216,ORG,,NER,no
document_141300.html,Congresso,308,317,ORG,,NER,no
document_141300.html,Consiglio Nazionale,724,743,ORG,,NER,no
document_141302.html,Congresso Nazionale,141,160,ORG,,NER,no
document_141304.html,Paese,325,330,LOC,Q38,AMD,no
document_141306.html,Moro,6,10,PER,Q171834,AMD,no
document_141306.html,Moro,664,668,PER,Q171834,AMD,no
document_141306.html,Paese,424,429,LOC,Q38,AMD,no
document_141306.html,Presidente,848,858,PER,Q4003497,AMD,no
document_141306.html,partiti,162,169,ORG,Q7278,AMD,no
document_141306.html,Governo,760,767,ORG,,NER,no
document_141307.html,Commissione,1385,1396,ORG,Q3684787,AMD,no
document_141307.html,Governo,990,997,ORG,,NER,no
document_141307.html,amministrazione italiana,1311,1335,ORG,,NER,no
document_141307.html,amministrazione italiana,1597,1621,ORG,,NER,no
document_141310.html,Aldo Moro,6,15,PER,Q171834,AMD,no
document_141310.html,Congresso,137,146,ORG,,NER,no
document_141312.html,Aldo Moro,6,15,PER,Q171834,AMD,no
document_141312.html,Paese,360,365,LOC,Q38,AMD,no
document_141312.html,collega,1140,1147,PER,Q76297,AMD,no
document_141312.html,partiti,419,426,ORG,Q7278,AMD,no
document_141312.html,Congresso nazionale,58,77,ORG,,NER,no
document_141313.html,Aldo Moro,6,15,PER,Q171834,AMD,no
document_141313.html,Paese,889,894,LOC,Q38,AMD,no
document_141317.html,Paese,359,364,LOC,Q38,AMD,no
document_141317.html,Congresso Nazionale,33,52,ORG,,NER,no
document_141320.html,Aldo Moro,6,15,PER,Q171834,AMD,no
document_141321.html,collega,1172,1179,PER,Q76297,AMD,no
document_141321.html,Unione Tipografica Editrice Torinese,149,185,ORG,,NER,no
document_142002.html,partito,820,827,ORG,Q815348,AMD,no
document_142002.html,La Discussione,16,30,ORG,,NER,no
document_142002.html,Congresso,99,108,ORG,,NER,no
document_142002.html,Governo,777,784,ORG,,NER,no
document_142004.html,Aldo Moro,7,16,PER,Q171834,AMD,no
document_142004.html,Paese,354,359,LOC,Q38,AMD,no
document_142004.html,Paese,892,897,LOC,Q38,AMD,no
document_142008.html,Moro,13,17,PER,Q171834,AMD,no
document_142008.html,ministro,4,12,PER,Q2514,AMD,no
document_142010.html,Presidente,8,18,PER,Q4003497,AMD,no
document_142010.html,Governo,43,50,ORG,,NER,no
document_142010.html,governo costituzionale,229,251,ORG,,NER,no
document_142014.html,Certes,3,9,PER,,NER,no
document_142015.html,comunità,762,770,ORG,Q52847,AMD,no
document_142015.html,continente,269,279,LOC,Q15,AMD,no
document_142015.html,Governo italiano,837,853,ORG,,NER,no
document_142016.html,regione,758,765,LOC,Q1447,AMD,no
document_142017.html,Ministre,13,21,PER,Q1884962,AMD,no
document_142019.html,Commissione,389,400,ORG,Q3684787,AMD,no
document_142019.html,Moro,1,5,PER,Q171834,AMD,no
document_142021.html,Paese,127,132,LOC,Q38,AMD,no
document_142021.html,collega,343,350,PER,Q76297,AMD,no
document_142021.html,partiti,83,90,ORG,Q7278,AMD,no
document_142022.html,Paese,299,304,LOC,Q38,AMD,no
document_142022.html,Parlamento italiano,73,92,ORG,,NER,no
document_142022.html,Governo,226,233,ORG,,NER,no
document_142022.html,Parlamento,282,292,ORG,,NER,no
document_142022.html,Parlamento,495,505,ORG,,NER,no
document_142023.html,Moro,1,5,PER,Q171834,AMD,no
document_142023.html,presidente,208,218,PER,Q4003497,AMD,no
document_142024.html,Ministro,72,80,PER,NIL,AMD,no
document_142024.html,regione,502,509,LOC,Q1447,AMD,no
document_142024.html,governo italiano,260,276,ORG,,NER,no
document_142027.html,paese,341,346,LOC,Q38,AMD,no
document_142027.html,Parlamento,200,210,ORG,,NER,no
document_142028.html,Moro,378,382,PER,Q171834,AMD,no
document_142028.html,paese,50,55,LOC,Q38,AMD,no
document_142030.html,Moro,558,562,PER,Q171834,AMD,no
document_142030.html,paese,1000,1005,LOC,Q38,AMD,no
document_142030.html,Senato,272,278,ORG,,NER,no
document_142032.html,Presidente,87,97,PER,Q4003497,AMD,no
document_142034.html,Comunità,2013,2021,ORG,Q52847,AMD,no
document_142034.html,Paese,503,508,LOC,Q38,AMD,no
document_142035.html,Moro,352,356,PER,Q171834,AMD,no
document_142035.html,Paese,302,307,LOC,Q38,AMD,no
document_142035.html,alleanza,625,633,ORG,Q7184,AMD,no
document_142035.html,collega,574,581,PER,Q76297,AMD,no
document_142035.html,unione europea,672,686,ORG,Q458,AMD,no
document_142036.html,Moro,13,17,PER,Q171834,AMD,no
document_142036.html,Moro,458,462,PER,Q171834,AMD,no
document_142036.html,ministro,4,12,PER,Q2514,AMD,no
document_142036.html,Parlamento britannico,744,765,ORG,,NER,no
document_142040.html,Presidente,8,18,PER,Q4003497,AMD,no
document_142040.html,Repubblica,107,117,LOC,Q1014,AMD,no
document_142040.html,Repubblica,890,900,LOC,Q1014,AMD,no
document_142040.html,paese,750,755,LOC,Q38,AMD,no
document_142040.html,presidente,85,95,PER,Q4003497,AMD,no
document_142040.html,presidente,873,883,PER,Q4003497,AMD,no
document_142044.html,Moro,54,58,PER,Q171834,AMD,no
document_142044.html,ministro,45,53,PER,Q2514,AMD,no
document_142047.html,Moro,91,95,PER,Q171834,AMD,no
document_142051.html,Paese,279,284,LOC,Q38,AMD,no
document_142052.html,Moro,1,5,PER,Q171834,AMD,no
document_142052.html,Moro,352,356,PER,Q171834,AMD,no
document_142052.html,Moro,606,610,PER,Q171834,AMD,no
document_142052.html,Conferenza sulla sicurezza,23,49,ORG,,NER,no
document_142052.html,CSCE,79,83,ORG,,NER,no
document_142054.html,Moro,1,5,PER,Q171834,AMD,no
document_142054.html,Moro,416,420,PER,Q171834,AMD,no
document_142054.html,ministro,171,179,PER,Q2514,AMD,no
document_142054.html,Unione economica e monetaria,501,529,ORG,,NER,no
document_142056.html,Partito,570,577,ORG,Q815348,AMD,no
document_142056.html,Partito,741,748,ORG,Q815348,AMD,no
document_142056.html,Partito,1099,1106,ORG,Q815348,AMD,no
document_142056.html,Congresso,16,25,ORG,,NER,no
document_142056.html,Congresso,520,529,ORG,,NER,no
document_142058.html,Moro,1,5,PER,Q171834,AMD,no
document_142060.html,comunità,89,97,ORG,Q52847,AMD,no
document_142061.html,Assemblea,258,267,ORG,Q1053185,AMD,no
document_142061.html,Assemblea,1102,1111,ORG,Q1053185,AMD,no
document_142061.html,Costituente,125,136,ORG,Q1053185,AMD,no
document_142061.html,Repubblica,1156,1166,LOC,Q1014,AMD,no
document_142061.html,commissione,158,169,ORG,Q3684787,AMD,no
document_142061.html,costituente,1112,1123,ORG,Q1053185,AMD,no
document_142061.html,governo,702,709,ORG,,NER,no
document_142064.html,governo,144,151,ORG,,NER,no
document_142066.html,Moro,227,231,PER,Q171834,AMD,no
document_142067.html,Moro,105,109,PER,Q171834,AMD,no
document_142067.html,Moro,374,378,PER,Q171834,AMD,no
document_142067.html,presidente,74,84,PER,Q4003497,AMD,no
document_142069.html,Moro,1,5,PER,Q171834,AMD,no
document_142069.html,Moro,244,248,PER,Q171834,AMD,no
document_142069.html,partiti,216,223,ORG,Q7278,AMD,no
document_142069.html,partiti,495,502,ORG,Q7278,AMD,no
document_142069.html,partito,679,686,ORG,Q815348,AMD,no
document_142069.html,governo monocolore,465,483,ORG,,NER,no
document_142070.html,partiti,237,244,ORG,Q7278,AMD,no
document_142070.html,governo,264,271,ORG,,NER,no
document_142071.html,Governo,43,50,ORG,,NER,no
document_142072.html,Assemblea,283,292,ORG,Q1053185,AMD,no
document_142072.html,Presidente,381,391,PER,Q4003497,AMD,no
document_142072.html,Repubblica,93,103,LOC,Q1014,AMD,no
document_142072.html,Consiglio,396,405,ORG,,NER,no
document_142076.html,Partiti,61,68,ORG,Q7278,AMD,no
document_142076.html,Partiti,539,546,ORG,Q7278,AMD,no
document_142076.html,Partiti,1023,1030,ORG,Q7278,AMD,no
document_142076.html,Presidente,836,846,PER,Q4003497,AMD,no
document_142076.html,Parlamento,44,54,ORG,,NER,no
document_142076.html,Governo,172,179,ORG,,NER,no
document_142076.html,Governo,603,610,ORG,,NER,no
document_142076.html,Governo,748,755,ORG,,NER,no
document_142076.html,Consiglio,851,860,ORG,,NER,no
document_142080.html,Paese,281,286,LOC,Q38,AMD,no
document_142080.html,Paese,357,362,LOC,Q38,AMD,no
document_142087.html,Roma,133,137,LOC,Q220,AMD,no
document_142091.html,Sua Maestà,36,46,PER,,NER,no
document_142097.html,Assemblea,90,99,ORG,Q1053185,AMD,no
document_142097.html,Assemblea,784,793,ORG,Q1053185,AMD,no
document_142097.html,partito,242,249,ORG,Q815348,AMD,no
document_142103.html,paese,453,458,LOC,Q38,AMD,no
document_142103.html,partito,174,181,ORG,Q815348,AMD,no
document_142103.html,partito,401,408,ORG,Q815348,AMD,no
document_142109.html,Moro,31,35,PER,Q171834,AMD,no
document_142111.html,governo finlandese,64,82,ORG,,NER,no
document_142111.html,Conferenza,182,192,ORG,,NER,no
document_142111.html,governo elvetico,232,248,ORG,,NER,no
document_142115.html,Moro,21,25,PER,Q171834,AMD,no
document_142115.html,Presidente,276,286,PER,Q4003497,AMD,no
document_142115.html,governo italiano,47,63,ORG,,NER,no
document_142115.html,Consiglio,291,300,ORG,,NER,no
document_142117.html,Governo,50,57,ORG,,NER,no
document_142118.html,Consiglio europeo,37,54,ORG,Q8886,AMD,no
document_142118.html,Moro,1,5,PER,Q171834,AMD,no
document_142118.html,paese,296,301,LOC,Q38,AMD,no
document_142118.html,presidente,13,23,PER,Q4003497,AMD,no
document_142120.html,presidente,275,285,PER,Q4003497,AMD,no
document_142120.html,Consiglio,290,299,ORG,,NER,no
document_142123.html,Governo,46,53,ORG,,NER,no
document_142123.html,Parlamento,271,281,ORG,,NER,no
document_142123.html,Governo,897,904,ORG,,NER,no
document_142123.html,Parlamento,1248,1258,ORG,,NER,no
document_142126.html,città,263,268,LOC,Q3519,AMD,no
document_142126.html,Governo,391,398,ORG,,NER,no
document_142126.html,Governo,1244,1251,ORG,,NER,no
document_142128.html,organizzazione,534,548,ORG,Q3682549,AMD,no
document_142128.html,presidente,127,137,PER,Q4003497,AMD,no
document_142128.html,governo,332,339,ORG,,NER,no
document_142129.html,governo italiano,136,152,ORG,,NER,no
document_142131.html,Europa,40,46,LOC,Q46,AMD,no
document_142131.html,Est-Ovest,391,400,LOC,,NER,no
document_142132.html,Moro,57,61,PER,Q171834,AMD,no
document_142133.html,Moro,167,171,PER,Q171834,AMD,no
document_142133.html,presidente,133,143,PER,Q4003497,AMD,no
document_142136.html,Parlamento europeo,29,47,ORG,,NER,no
document_142137.html,Sottufficiali,12,25,ORG,,NER,no
document_142137.html,Allievi Ufficiali,27,44,ORG,,NER,no
document_142137.html,Marina,46,52,ORG,,NER,no
document_142137.html,Accademia Navale,151,167,ORG,,NER,no
document_142142.html,Paese,294,299,LOC,Q38,AMD,no
document_142142.html,comunità,626,634,ORG,Q52847,AMD,no
document_142145.html,partito,1043,1050,ORG,Q815348,AMD,no
document_142146.html,partito,509,516,ORG,Q815348,AMD,no
document_142146.html,Governo,53,60,ORG,,NER,no
document_142147.html,Governo,545,552,ORG,,NER,no
document_142148.html,Senato,82,88,ORG,,NER,no
document_142148.html,Senato,425,431,ORG,,NER,no
document_142150.html,Paese,754,759,LOC,Q38,AMD,no
document_142150.html,partiti,641,648,ORG,Q7278,AMD,no
document_142154.html,Governo,80,87,ORG,,NER,no
document_142154.html,Parlamento,107,117,ORG,,NER,no
document_142154.html,amministrazione,591,606,ORG,,NER,no
document_142155.html,Governo,249,256,ORG,,NER,no
document_142156.html,Paese,228,233,LOC,Q38,AMD,no
document_142156.html,regione,194,201,LOC,Q1447,AMD,no
document_142158.html,Governo,571,578,ORG,,NER,no
document_142159.html,paese,549,554,LOC,Q38,AMD,no
document_142159.html,Parlamento,780,790,ORG,,NER,no
document_142161.html,Aldo Moro,33,42,PER,Q171834,AMD,no
document_142161.html,Paese,430,435,LOC,Q38,AMD,no
document_142161.html,Paese,1030,1035,LOC,Q38,AMD,no
document_142161.html,Partito,370,377,ORG,Q815348,AMD,no
document_142161.html,Presidente,3,13,PER,Q4003497,AMD,no
document_142161.html,Consiglio,18,27,ORG,,NER,no
document_142161.html,Governo monocolore,819,837,ORG,,NER,no
document_142161.html,Parlamento,1131,1141,ORG,,NER,no
document_142161.html,Governo,1326,1333,ORG,,NER,no
document_142162.html,Aldo Moro,33,42,PER,Q171834,AMD,no
document_142162.html,Presidente,3,13,PER,Q4003497,AMD,no
document_142162.html,partito,892,899,ORG,Q815348,AMD,no
document_142162.html,Consiglio,18,27,ORG,,NER,no
document_142163.html,Aldo Moro,33,42,PER,Q171834,AMD,no
document_142163.html,Presidente,3,13,PER,Q4003497,AMD,no
document_142163.html,Consiglio,18,27,ORG,,NER,no
document_142163.html,Magistratura,200,212,ORG,,NER,no
document_142167.html,Sindacati,535,544,ORG,Q178790,AMD,no
document_142167.html,Parlamento,518,528,ORG,,NER,no
document_142168.html,Ministro,1105,1113,PER,NIL,AMD,no
document_142168.html,Ministro,1661,1669,PER,NIL,AMD,no
document_142168.html,Paese,1697,1702,LOC,Q38,AMD,no
document_142168.html,città,436,441,LOC,Q3519,AMD,no
document_142168.html,partito,663,670,ORG,Q815348,AMD,no
document_142168.html,partito,1511,1518,ORG,Q815348,AMD,no
document_142168.html,partito,1554,1561,ORG,Q815348,AMD,no
document_142168.html,presidente,759,769,PER,Q4003497,AMD,no
document_142171.html,Movimento,86,95,ORG,Q3866579,AMD,no
document_142171.html,presidente,71,81,PER,Q4003497,AMD,no
document_142171.html,Governo italiano,175,191,ORG,,NER,no
document_142171.html,Parlamento europeo,533,551,ORG,,NER,no
document_142178.html,partiti,13,20,ORG,Q7278,AMD,no
document_142190.html,La Stampa,59,68,ORG,,NER,no
document_142191.html,Aldo Moro,12,21,PER,Q171834,AMD,no
document_142191.html,Consiglio dei ministri,441,463,ORG,,NER,no
document_142191.html,Parlamento europeo,565,583,ORG,,NER,no
document_142191.html,Stati nazionali,1148,1163,ORG,,NER,no
document_142200.html,Commissione,45,56,ORG,Q3684787,AMD,no
document_142200.html,Commissione,328,339,ORG,Q3684787,AMD,no
document_142200.html,presidente,28,38,PER,Q4003497,AMD,no
document_142201.html,Onorevoli Deputati,42,60,PER,,NER,no
document_142203.html,Moro,31,35,PER,Q171834,AMD,no
document_142203.html,ministro,146,154,PER,Q2514,AMD,no
document_142203.html,palazzo Chigi,54,67,LOC,,NER,no
document_142204.html,Presidente,659,669,PER,Q4003497,AMD,no
document_142204.html,ministro,691,699,PER,Q2514,AMD,no
document_142204.html,Consiglio dei ministri,351,373,ORG,,NER,no
document_142204.html,Consiglio,674,683,ORG,,NER,no
document_142211.html,Democrazia,689,699,ORG,Q815348,AMD,no
document_142211.html,Paese,515,520,LOC,Q38,AMD,no
document_142211.html,partito,18,25,ORG,Q815348,AMD,no
document_142211.html,partito,280,287,ORG,Q815348,AMD,no
document_142211.html,partito,418,425,ORG,Q815348,AMD,no
document_142218.html,Democrazia,793,803,ORG,Q815348,AMD,no
document_142218.html,paese,705,710,LOC,Q38,AMD,no
document_142219.html,Il Popolo,302,311,ORG,,NER,no
document_142221.html,Camere,10,16,ORG,,NER,no
document_142222.html,partito,206,213,ORG,Q815348,AMD,no
document_142225.html,paese,196,201,LOC,Q38,AMD,no
document_142227.html,Paese,930,935,LOC,Q38,AMD,no
document_142227.html,città,491,496,LOC,Q3519,AMD,no
document_142227.html,partito,528,535,ORG,Q815348,AMD,no
document_142227.html,amministrazione,437,452,ORG,,NER,no
document_142228.html,Paese,572,577,LOC,Q38,AMD,no
document_142232.html,città,108,113,LOC,Q3519,AMD,no
document_142233.html,partiti,824,831,ORG,Q7278,AMD,no
document_142233.html,Consiglio Nazionale,210,229,ORG,,NER,no
document_142242.html,Comitato politico,63,80,ORG,,NER,no
document_142245.html,Moro,0,4,PER,Q171834,AMD,no
document_142245.html,Paese,205,210,LOC,Q38,AMD,no
document_142245.html,presidente,473,483,PER,Q4003497,AMD,no
document_142247.html,Partito,591,598,ORG,Q815348,AMD,no
document_142249.html,Democrazia,173,183,ORG,Q815348,AMD,no
document_142249.html,partiti,77,84,ORG,Q7278,AMD,no
